"time","billboard","tree","lake","house","sign","type","Edge","Hue","Sat","Lum","sdHue","sdSat","sdBright","Entropy","AvePref","scene_type","sky","slope"
52,1,1.33405344356279,0,0,0,"flat0",0.333590573699686,-1.00867638317415,0.875090647104838,-0.148037265809325,1.11034722616335,0.952338882059432,0.0978459001922499,-0.69118652526057,-2.5894901893624,"F",-0.597920784819698,0.205089427059725
52.5,1,1.33405344356279,0,0,0,"flat0",0.598728587998299,-1.0204573644526,0.862651589622452,-0.243722348818151,1.23724554734032,0.917255902667145,0.03648148506241,-0.540526099788011,-2.62229178660539,"F",-0.604218747073675,0.205089427059725
53,1,1.33405344356279,0,0,0,"flat0",0.55246639088973,-0.956806842926802,0.737726058841164,-0.238587467322928,0.948842551272184,0.882607580696663,0.0804803348257663,-0.376867268305216,-2.60806808515554,"F",-0.604658360943609,0.205089427059725
53.5,0,1.33665373172969,0,0,0,"flat0",0.507468864333137,-0.940458046957709,0.848402025777517,-0.208025687696183,0.782204525064203,1.04078363233037,0.13301271704673,-0.421770466390292,-2.57497620750204,"F",-0.641452188154481,0.205089427059725
54,0,1.33405344356279,0,0,0,"flat0",0.253079588653588,-0.956019710454642,1.04798261324351,-0.283608849501403,0.904437664198978,1.20271868478326,0.268224324407846,-0.597686942129284,-2.57236369132568,"F",-0.274861392086589,0.205089427059725
54.5,0,1.33405344356279,0,0,0,"flat0",0.0256679281051746,-0.987874244387817,1.11190442563935,-0.103568849434833,0.954767113977835,1.10406951791571,0.138577201339105,-1.01405840305137,-2.50501881759873,"F",-0.475621916734425,0.205089427059725
55,0,1.33405344356279,0,0,0,"flat0",0.342021002554004,1.4687401028258,1.39376787699309,-0.337658612326521,1.80016937522164,1.36845898008182,0.356526653958327,-0.707640075903877,-2.08643559552476,"F",-0.567128651461634,0.205089427059725
55.5,0,1.33405344356279,0,0,0,"flat0",0.425377167554008,-1.02549269229331,1.70416477843221,-0.485691268113322,2.15036079276363,1.7402044186331,0.581599350886153,-0.686256430093297,-1.61298952408079,"F",-0.61535246189693,0.205089427059725
56,0,1.33405344356279,0,0,0,"flat0",0.383751792306032,1.43219479520345,1.89425759060461,-0.555144093015512,2.82089671670144,2.01745483424674,0.690480455272938,-0.740408178125282,-1.07800417208363,"F",-0.46776619622066,0.205089427059725
56.5,0,1.33405344356279,0,0,0,"flat0",0.290805942403786,1.45435170678554,1.5595048072012,-0.395592139050169,2.10927315841763,1.60041765166341,0.543628108670726,-0.807509268309779,-0.619362361836495,"F",-0.884176795484426,0.205089427059725
57,0,1.33405344356279,0,0,0,"flat0",0.555417086513239,1.35620479609158,1.934144356532,-0.718425956043571,2.23078013027744,2.0102949292163,0.714427624787588,-0.815742042108423,-0.363916290116109,"F",-0.931760294829839,0.205089427059725
57.5,0,1.33405344356279,0,0,0,"flat0",0.340651018663526,1.27634813716756,1.79858978149301,-0.948718196305232,1.38726521420178,1.82277916375611,1.00773423631132,-0.734433753402694,-0.241998847429673,"F",-1.0966062124713,0.205089427059725
58,0,1.33405344356279,0,0,0,"flat0",0.888736534340305,1.28968329477011,2.1591361409963,-1.02598540205901,0.950697386064113,2.15433934117011,0.863662283254063,-0.597301529495691,-0.102954905632479,"F",-1.20555417913325,0.205089427059725
58.5,0,1.33405344356279,0,0,0,"flat0",0.681768610651696,1.24741860465241,2.1894547008441,-1.14387743970703,0.63222480043986,2.24660869483022,0.918435607992586,-0.382404502722638,0.00357771718416806,"F",-1.17072905947957,0.205089427059725
59,0,1.33665373172969,0,0,0,"flat0",0.774503732711387,1.24774941734685,2.01392627173052,-1.11048705311389,0.802531657498991,2.0046454991223,0.84690130778464,-0.471656248596073,0.104885306574049,"F",-1.37082060092962,0.205089427059725
59.5,0,1.33405344356279,0,0,0,"flat0",1.17979822106063,1.14349653137614,1.92865711286546,-1.28850337618684,0.293349286160138,1.84244345331697,0.804881969406978,-0.389967347497382,0.185292763330895,"F",-1.25657814304269,0.205089427059725
60,0,1.33405344356279,0,0,0,"flat0",1.43956181546694,1.18919624679484,1.9835011447898,-1.38487716813708,0.572152724169174,1.93326161819658,1.32397741624561,-0.432830811720777,0.251766797974375,"F",-1.04750317429613,0.205089427059725
60.5,0,1.33405344356279,0,0,0,"flat0",1.79026909235735,1.26809572276465,2.17286154860308,-1.09446509727468,1.25147445389933,2.1196721874722,1.13360257522862,-0.338292516337044,0.260475186660975,"F",-0.983606149798717,0.205089427059725
61,0,1.33405344356279,0,0,0,"flat0",1.188334064419,1.31830049972974,1.83389120359764,-0.939964277549605,1.47517099080467,1.85418807606401,0.80040348968992,-0.541344799795558,0.310983841687677,"F",-1.0779990467884,0.205089427059725
61.5,0,1.33405344356279,0,0,0,"flat0",1.24292127587783,1.28852106252332,1.41483290203382,-0.837223509810799,1.27031143251874,1.4457626923797,0.287492295029764,-0.432780354480135,0.378038435004111,"F",-1.01365285356354,0.205089427059725
62,0,1.33405344356279,0,0,0,"flat0",1.22563886131854,1.37811896802688,1.25945581212218,-0.66544165300656,3.45738849187153,1.37122724401453,0.190871259943581,-0.335877491929733,0.466573721774604,"F",-0.993507031800503,0.205089427059725
62.5,0,1.33405344356279,0,0,0,"flat0",1.13290373925885,1.2141338576061,1.67032442519802,-0.836153715599147,1.19702241800863,1.78745545554231,0.518722293476036,-0.163412236007005,0.522307410228072,"F",-1.06707558404261,0.205089427059725
63,0,1.33405344356279,0,0,0,"flat0",1.03911487682084,1.22130934576149,2.15240259000011,-1.08761079123869,1.13630126432389,2.27860999863885,0.810836897738119,-0.233975010970056,0.614906610931352,"F",-0.634322787518933,0.205089427059725
63.5,0,1.33405344356279,0,0,0,"flat0",0.882940557597339,1.34822562404009,2.02697968036681,-0.784069321450887,1.9676524551176,2.14169910966987,0.682705773620309,-0.291670438164482,0.648869327668321,"F",-0.414133213664141,0.205089427059725
64,0,1.33405344356279,0,0,0,"flat0",0.357195835191105,1.33619792242785,2.08505766110494,-0.828848732714857,2.17356762674987,2.37619762602535,1.01595666864085,-0.528584075001063,0.667447223461465,"F",0.644841025605579,0.205089427059725
64.5,0,1.33405344356279,0,0,0,"flat0",-0.11564770082783,-0.962571231783915,0.967344610708998,-0.216943592142663,0.502711010298439,1.2971555379544,0.421278144368421,-0.436823973597912,0.66802778213442,"F",1.21588128239283,0.205089427059725
65,0,1.33405344356279,0,0,0,"flat0",-0.484269676970747,-0.862142000932805,0.436005425022762,0.215413488235421,-0.142802538818115,0.455286717865216,-0.168722980965104,-0.740903266773588,0.605617662497762,"F",1.21647380412441,0.205089427059725
65.5,0,0.897205031524269,0,0,0,"flat0",-0.828337964582426,-0.837109127039954,0.355996617091936,0.381012307050333,-0.248371013294631,0.366895348637566,-0.387434203233356,-0.979873934387565,0.548432576287873,"F",1.21585261028493,0.205089427059725
66,0,-0.150711099734813,0,0,0,"flat0",-0.854893921697353,-0.857070267509877,0.404019713990165,0.301595932421199,-0.141902509800705,0.418195735761006,-0.315806840547694,-0.946309933301624,0.479636304804503,"F",1.21592907175113,0.205089427059725
66.5,0,-0.207917439406525,0,0,0,"flat0",-1.1343637560973,-0.825667439222771,0.398288071197054,0.564809495527814,-0.2872053307759,0.412945973092912,-0.628346785743978,-1.25630660639497,0.387037104101224,"F",1.21634956837067,0.205089427059725
67,0,-0.252122338243757,0,0,0,"flat0",-0.948261328450257,-0.866224794524166,0.5732908153451,0.361678507619546,-0.106764321023525,0.556163257973153,-0.426887391219157,-1.11193026858465,0.3455271170976,"F",1.21689430827933,0.205089427059725
67.5,0,-0.252122338243757,0,0,0,"flat0",-1.07787969055883,-0.812961339052354,0.340298016940494,0.480097917332509,-0.36067838093941,0.296948231565398,-0.464001952706609,-1.1760712371276,0.290954547064076,"F",1.21740082122258,0.205089427059725
68,0,-0.252122338243757,0,0,0,"flat0",-0.702407896129076,-0.870366996799179,0.479460289982192,0.208102330517587,-0.0751315672841195,0.492919325128491,-0.190333859056644,-1.01993190234988,0.244219527707719,"F",1.21747727515341,0.205089427059725
68.5,0,-0.252122338243757,0,0,0,"flat0",-1.06744699312082,-0.808054387870731,0.404730670852094,0.539963513352117,-0.354614607360271,0.413697038790001,-0.601488117939229,-1.1592551005269,0.234640299937653,"F",1.21726702307595,0.205089427059725
69,0,-0.252122338243757,0,0,0,"flat0",-0.689129917571613,-0.868527893970796,0.612778928621329,0.291084060915501,-0.0591401094963624,0.591397625651653,-0.348136151808683,-0.974470694529162,0.236672257441064,"F",1.21798378809666,0.205089427059725
69.5,0,-0.252122338243757,0,0,0,"flat0",-1.18315509197872,-0.817716362070919,0.384523311188535,0.537109054645281,-0.329585930788198,0.376426053575051,-0.543584089722638,-1.06118407607372,0.217804081237407,"F",1.21766840998047,0.205089427059725
70,0,-0.252122338243757,0,0,0,"flat0",-0.592074217163487,-0.863710304980145,0.576948912037747,0.31599356303627,-0.0818397051050175,0.555993331746203,-0.288749350815903,-0.982345452812299,0.196613669267897,"F",1.21779265326959,0.205089427059725
70.5,0,-0.252122338243757,0,0,0,"flat0",-0.576477928841278,-0.827424971149927,0.668191943015872,0.456219302812032,-0.330265486132416,0.597570172342654,-0.437747777504122,-1.01509839925875,0.188776118590728,"F",1.21745816543839,0.205089427059725
71,0,-0.252122338243757,0,0,0,"flat0",-0.934772520884689,-0.829472322682993,0.633565281453778,0.554933924278813,-0.29677437002231,0.606700152222118,-0.616494576251631,-1.40550228366848,0.206483176374441,"F",1.21776398116169,0.205089427059725
71.5,0,-0.252122338243757,0,0,0,"flat0",-0.911799544086483,-0.857179529161932,0.751730582480304,0.467249843135398,-0.141748814828951,0.75140211756659,-0.503903669727729,-1.23834140672125,0.21693324215394,"F",1.21770663694588,0.205089427059725
72,0,-0.252122338243757,0,0,0,"flat0",-1.056065868643,-0.818689015937153,0.600991799398269,0.639096905493867,-0.372636274336212,0.558794206002543,-0.688431871527749,-1.25744142194527,0.220997157160762,"F",1.21758240119214,0.205089427059725
72.5,0,-0.252122338243757,0,0,0,"flat0",-0.589123622705529,-0.878451075868788,0.851397986257005,0.392562926599027,-0.0179478742632948,0.821637968206957,-0.446887553870422,-1.02544650706145,0.230576384930829,"F",1.21754417422672,0.205089427059725
73,0,-0.252122338243757,0,0,0,"flat0",-1.17314385022582,-0.805524427017298,0.593005727535313,0.612746603145955,-0.380373212400569,0.558054686122742,-0.615963346634966,-1.20424971839237,0.209966531634274,"F",1.21803156991958,0.205089427059725
73.5,0,-0.252122338243757,0,0,0,"flat0",-0.982299287379682,-0.828242940136946,0.717999557911092,0.468407478224245,-0.26537002408815,0.661656391654576,-0.417550544232245,-1.23853597696128,0.191388635841129,"F",1.2180984689929,0.205089427059725
74,0,-0.252122338243757,0,0,0,"flat0",-1.02413549163576,-0.838923279937941,0.775271110296367,0.454838651311649,-0.180475392228467,0.672163526066281,-0.43844085702323,-1.27691713989363,0.175132976887874,"F",1.21932174695686,0.205089427059725
74.5,0,-0.252122338243757,0,0,0,"flat0",-0.914012540512727,-0.838823183363689,0.728226497552567,0.500292013836856,-0.176259684461464,0.678709534409594,-0.4884296125989,-1.25797857470831,0.180358009240606,"F",1.22005762169258,0.205089427059725
75,0,-0.252122338243757,0,0,0,"flat0",-0.447597164764419,-0.880088610965823,1.01116528533769,0.284362952403105,0.0545835956259061,0.938829276958238,-0.293315930975796,-0.98321378570305,0.180938568987596,"F",1.22050679042003,0.205089427059725
75.5,0,-0.252122338243757,0,0,0,"flat0",-0.831393973544437,-0.837220995988347,0.8055463726395,0.402784202526066,-0.183446475007133,0.749894815526503,-0.340916877530915,-1.1095919385995,0.187034441497829,"F",1.22165361445316,0.205089427059725
76,0,-0.252122338243757,0,0,0,"flat0",-0.761421201605949,-0.852560218282283,0.821841521667876,0.391247480652871,-0.102204300543161,0.759838055747326,-0.349150352820429,-1.16916653963113,0.179196890820662,"F",1.22315403603252,0.205089427059725
76.5,0,-0.252122338243757,0,0,0,"flat0",-0.684177054529964,-0.859439680743221,0.863804200757492,0.314823148277996,-0.0488303955152734,0.768768995137928,-0.252704107845295,-1.20919203666478,0.169617663050595,"F",1.2247500287931,0.205089427059725
77,0,-0.252122338243757,0,0,0,"flat0",-0.790400882989673,-0.875335821296659,0.86571160871078,0.251169455279567,0.042328162056453,0.790353797731629,-0.144611967004581,-1.18159929418527,0.166424587127239,"F",1.22670918149278,0.205089427059725
77.5,0,-0.252122338243757,0,0,0,"flat0",-0.87386246249373,-0.850902613242513,0.816937808038594,0.323862605784813,-0.0849796385953571,0.709235882093746,-0.211001999168204,-1.30490260479567,0.175713535560828,"F",1.22863010722706,0.205089427059725
78,0,-0.252122338243757,0,0,0,"flat0",-0.558352400580668,-0.882736484719793,0.874747719032572,0.268106490489943,0.112593556809689,0.736000937422457,-0.19826041789455,-1.11891675255185,0.205902616627451,"F",1.23010186423389,0.205089427059725
78.5,0,-0.252122338243757,0,0,0,"flat0",-0.649295981899222,-0.870767880234997,0.835930421195951,0.308561557461929,0.0390086695503409,0.740540265093995,-0.239747359117929,-1.16498634345406,0.237833375861008,"F",1.23189854667904,0.205089427059725
79,0,-0.252122338243757,0,0,0,"flat0",-0.390586229036788,-0.892870100984693,0.957044242839222,0.249113029308041,0.192127185874212,0.83464387601198,-0.201525777378018,-1.09477012324962,0.236672257441064,"F",1.23322695068173,0.205089427059725
79.5,0,-0.252122338243757,0,0,0,"flat0",-0.3811019586386,-0.90024587011247,1.04497373255192,0.155856909094547,0.264298977057093,0.906723414463279,-0.130415536562793,-1.04542087736261,0.240736172447886,"F",1.23512875916561,0.205089427059725
80,0,-0.249522050076861,0,0,0,"flat0",-0.601453174223174,-0.873423197162329,1.01835992023893,0.154138292958171,0.138503047607522,0.851995006616228,-0.0631512133121056,-1.15594420385439,0.284568395217365,"F",1.23655272681414,0.205089427059725
80.5,0,-0.249522050076861,0,0,0,"flat0",0.0831004206834643,-0.877622474231131,1.16559663544924,0.131615303802124,0.169175061764409,0.91506366631601,0.00540727674189377,-0.830071198111101,0.322304747624677,"F",1.2381104926093,0.205089427059725
81,0,-0.249522050076861,0,0,0,"flat0",-0.374779111706474,-0.869964133550778,1.20318961990505,0.133515759326342,0.15102446879282,0.980644172917236,-0.0324428334455563,-1.08152042683079,0.328110339724399,"F",1.23988806533944,0.205089427059725
81.5,0,-0.249522050076861,0,0,0,"flat0",-0.217340223096549,-0.89595948367436,1.24775256565019,0.0606768724293828,0.308642096459632,1.0135305091579,0.048206919428288,-0.992063222633524,0.328690899471389,"F",1.24140760416919,0.205089427059725
82,0,-0.249522050076861,0,0,0,"flat0",0.0702439989766594,-0.975825029898387,1.36195387656556,-0.195904816249599,0.880482761579514,1.15280970084698,0.332087707869053,-0.837264825592988,0.328690899471389,"F",1.24323295872224,0.205089427059725
82.5,0,-0.249522050076861,0,0,0,"flat0",0.320101766134118,-1.02545445631834,1.66011370979235,-0.356681571668671,1.58170822952137,1.5148605896185,0.410015444078894,-0.831281398595414,0.343495159594189,"F",1.24542147321441,0.205089427059725
83,0,0.135320598623745,0,0,0,"flat0",0.863023589761144,1.42035122808326,1.94968096089435,-0.675597018175541,2.15331834926344,1.86629637736627,0.626838368837939,-0.60892581555822,0.353945226447723,"F",1.24789669371485,0.205089427059725
83.5,0,0.707383995340862,0,0,0,"flat0",0.663327041210031,1.37291599234299,1.96717828141333,-0.899543215162347,2.13656264211896,1.86321111758488,0.665560970158624,-0.49301944231757,0.358009141454545,"F",1.24968382130249,0.205089427059725
84,0,0.720385436175342,0,0,0,"flat0",1.19497305369773,1.23419892273832,1.86965183568343,-1.07105415329482,0.997477192183494,1.76768869318068,0.54733708380203,-0.515294991805358,0.392842696200945,"F",1.25146139403263,0.205089427059725
84.5,0,0.722985724342238,0,0,0,"flat0",1.37232891014385,1.18577355935841,2.00951594253653,-1.31963217409391,0.517857721017225,1.9364924786662,0.763676891223796,-0.535091308195962,0.362653615134323,"F",1.25303827707819,0.205089427059725
85,0,0.746388317844302,0,0,0,"flat0",1.17105164985971,1.15461834911617,1.76967340985441,-1.30418707498847,0.335376491695849,1.73124110394822,0.890111048059725,-0.411591125710408,0.344075719341178,"F",1.25400351360639,0.205089427059725
85.5,0,0.746388317844302,0,0,0,"flat0",0.813705383690565,1.28666279024504,1.26420068604471,-1.06254628187584,1.15536286327365,1.2330270721151,0.728036345980389,-0.357709920115949,0.335367330654578,"F",1.25581931330193,0.205089427059725
86,0,0.748988606011198,0,0,0,"flat0",1.22353127939635,1.34587797841294,1.39751296320537,-0.839284579807555,1.62281271623251,1.38516745228107,0.601451771381208,-0.486442215340362,0.346397956181067,"F",1.25692791036966,0.205089427059725
86.5,0,0.746388317844302,0,0,0,"flat0",0.965875266912236,1.37155055550254,1.39514511242626,-0.771287708414826,2.61015535300156,1.3631360351469,0.701641093315602,-0.558845459464817,0.478475186384559,"F",1.25796960082868,0.205089427059725
87,0,0.746388317844302,0,0,0,"flat0",1.06588156177832,1.30815375876187,1.28785872861432,-0.768955719746307,1.68352756232607,1.26600518732067,0.6158937739022,-0.73191296320708,0.499375319017593,"F",1.25909730761142,0.205089427059725
87.5,0,0.746388317844302,0,0,0,"flat0",1.05176057068509,1.26274117100801,1.46054485900758,-0.907268499529923,1.4057121763534,1.48210122798933,0.72653586555031,-0.591684952499047,0.508083708778228,"F",1.26011989589081,0.205089427059725
88,0,0.746388317844302,0,0,0,"flat0",1.14291498101175,1.23038780100071,1.99361678321484,-1.09955586053023,1.05669185363959,2.07723079137667,1.04687102160236,-0.367832449437272,0.515340698634371,"F",1.26087488034156,0.205089427059725
88.5,0,0.746388317844302,0,0,0,"flat0",0.950068149581922,1.26986426287895,2.19657462535858,-1.13252185201785,1.0567567517444,2.40192978607621,1.14741488579374,-0.208997363717564,0.557721524721463,"F",1.26265245307169,0.205089427059725
89,0,0.748988606011198,0,0,0,"flat0",1.0018100799213,1.30325491877146,1.85071894152168,-1.03008377152339,1.48613090062917,2.0862397017573,1.05077059724997,-0.246828629175048,0.584136970117739,"F",1.26417199190144,0.205089427059725
89.5,0,0.748988606011198,0,0,0,"flat0",0.818342104385608,1.31716707689544,1.38081689309164,-0.813931160475206,1.76426758536794,1.54150921727822,0.482353691232352,-0.327946717464677,0.553947889051116,"F",1.26572975769661,0.205089427059725
90,0,0.748988606011198,0,0,0,"flat0",0.873877844049809,1.26507682251565,1.59728937571809,-1.12838708715575,1.14746527728633,1.87280525107078,0.714835825127647,-0.221217415815731,0.564397955904651,"F",1.26770802011131,0.205089427059725
90.5,0,0.746388317844302,0,0,0,"flat0",0.949119722542103,1.36213344819457,1.17170750126158,-0.791547285674897,3.19818744991106,1.45133588482519,0.631815484413131,0.185235135718827,0.510986504291071,"F",1.26954293705725,0.205089427059725
91,0,0.746388317844302,0,0,0,"flat0",0.0117576648544987,-0.916135299490696,0.317402760022563,0.0901612554031742,0.180568837496131,0.634407910311956,-0.205185180807914,-0.288485850559334,0.412871990824547,"F",1.27179835062273,0.205089427059725
91.5,0,0.748988606011198,0,0,0,"flat0",-0.288788393429567,-0.953426620523055,0.286611083705778,0.157342102762855,0.386414316086218,0.59518186274832,-0.138578910947763,-0.45552090356989,0.324917263801044,"F",1.27348035217164,0.205089427059725
92,0,0.746388317844302,0,0,0,"flat0",-0.262337749653142,-0.942112536435325,0.864021575928983,-0.00186332091996202,0.277771974296612,1.47255600998889,0.24597008444081,-0.240746921262863,0.26163630508092,"F",1.27520058822134,0.205089427059725
92.5,0,0.746388317844302,0,0,0,"flat0",-0.842353642337154,-0.881438665910315,1.00197142021245,0.0790366993690698,-0.144271746174455,1.87148083125108,0.438660590382983,-0.467963473813651,0.297340698910788,"F",1.2739964199724,0.205089427059725
93,0,0.743788029677406,0,0,0,"flat0",-0.581114649536319,-0.751449147051073,-0.0548933488535208,0.902081552556895,-0.837320312806597,0.665464425473896,-0.739460222058378,-0.926320199312364,0.356267463287611,"F",1.27262024168217,0.205089427059725
